Instance,Terminal,Layer,X location,Y location,Voltage
_0857_,VSS,Metal1,71.1890,83.4310,0.000308
_0856_,VSS,Metal1,74.4520,83.3400,0.000279
_0855_,VSS,Metal1,67.7600,83.4930,0.000310
_0854_,VSS,Metal1,70.7850,90.4560,0.000252
_0853_,VSS,Metal1,68.9700,82.8880,0.000308
_0852_,VSS,Metal1,69.3450,75.8630,0.000860
_0851_,VSS,Metal1,90.8300,90.9670,0.000175
_0850_,VSS,Metal1,88.8000,91.0130,0.000187
_0849_,VSS,Metal1,85.5200,91.0530,0.000187
_0848_,VSS,Metal1,82.9860,97.9500,0.000167
_0847_,VSS,Metal1,79.2800,97.9460,0.000174
_0846_,VSS,Metal1,78.2600,98.5700,0.000179
_0845_,VSS,Metal1,73.4750,98.4350,0.000301
_0844_,VSS,Metal1,73.0400,97.9460,0.000299
_0843_,VSS,Metal1,75.8920,98.1000,0.000290
_0842_,VSS,Metal1,69.2000,97.9460,0.000301
_0841_,VSS,Metal1,69.3750,90.9830,0.000260
_0840_,VSS,Metal1,67.8290,90.4480,0.000261
_0839_,VSS,Metal1,64.5450,83.4230,0.000315
_0838_,VSS,Metal1,52.1500,90.9730,0.000269
_0837_,VSS,Metal1,55.5980,105.1550,0.000899
_0836_,VSS,Metal1,53.4160,106.1160,0.000904
_0835_,VSS,Metal1,61.4920,105.6600,0.000859
_0834_,VSS,Metal1,49.2970,90.9530,0.000237
_0833_,VSS,Metal1,52.4560,98.5560,0.000223
_0832_,VSS,Metal1,83.0750,105.6850,0.000273
_0831_,VSS,Metal1,58.2290,105.5680,0.000888
_0830_,VSS,Metal1,52.0660,105.5300,0.000904
_0829_,VSS,Metal1,59.2950,113.1360,0.000857
_0828_,VSS,Metal1,60.3980,106.5240,0.000875
_0827_,VSS,Metal1,64.9550,113.1470,0.000785
_0826_,VSS,Metal1,64.2680,105.6600,0.000851
_0825_,VSS,Metal1,75.2790,106.1730,0.000802
_0824_,VSS,Metal1,72.5320,105.6600,0.000851
_0823_,VSS,Metal1,69.6800,105.5060,0.000852
_0822_,VSS,Metal1,66.9750,105.5760,0.000851
_0821_,VSS,Metal1,70.8900,98.5510,0.000300
_0820_,VSS,Metal1,65.9850,98.0160,0.000298
_0819_,VSS,Metal1,85.1850,105.5760,0.000271
_0818_,VSS,Metal1,79.2810,106.5240,0.000552
_0817_,VSS,Metal1,57.8260,98.5900,0.000297
_0816_,VSS,Metal1,56.6750,105.9950,0.000893
_0815_,VSS,Metal1,49.4750,105.6850,0.000905
_0814_,VSS,Metal1,40.3730,105.5100,0.000816
_0813_,VSS,Metal1,55.3100,98.5270,0.000289
_0812_,VSS,Metal1,52.2390,113.7330,0.000877
_0811_,VSS,Metal1,55.1800,113.1100,0.000889
_0810_,VSS,Metal1,37.9550,120.8050,0.000594
_0809_,VSS,Metal1,56.0790,113.7330,0.000875
_0808_,VSS,Metal1,62.9320,113.5800,0.000831
_0807_,VSS,Metal1,59.9190,113.7330,0.000856
_0806_,VSS,Metal1,43.9350,113.6630,0.000849
_0805_,VSS,Metal1,71.8500,113.1280,0.000616
_0804_,VSS,Metal1,66.4650,113.1360,0.000785
_0803_,VSS,Metal1,57.0380,127.8350,0.001098
_0802_,VSS,Metal1,42.3760,113.1230,0.000847
_0801_,VSS,Metal1,44.6050,105.6850,0.000849
_0800_,VSS,Metal1,35.8570,113.1660,0.000296
_0799_,VSS,Metal1,45.7100,106.0870,0.000905
_0798_,VSS,Metal1,38.8600,106.1300,0.000810
_0797_,VSS,Metal1,38.0560,113.1230,0.000587
_0796_,VSS,Metal1,34.2290,113.6710,0.000291
_0795_,VSS,Metal1,37.9000,113.6900,0.000587
_0794_,VSS,Metal1,27.3950,113.5550,0.000081
_0793_,VSS,Metal1,34.6400,120.6260,0.000179
_0792_,VSS,Metal1,40.3720,120.7800,0.000672
_0791_,VSS,Metal1,30.6390,120.6260,0.000114
_0790_,VSS,Metal1,28.5750,121.2230,0.000102
_0789_,VSS,Metal1,61.1090,120.6880,0.000785
_0788_,VSS,Metal1,58.8150,120.6960,0.000785
_0787_,VSS,Metal1,41.3150,113.5550,0.000835
_0786_,VSS,Metal1,42.1580,106.5240,0.000823
_0785_,VSS,Metal1,44.2130,106.1700,0.000849
_0784_,VSS,Metal1,46.7860,91.0300,0.000237
_0783_,VSS,Metal1,43.1500,83.3900,0.000276
_0782_,VSS,Metal1,35.0750,90.8750,0.000132
_0781_,VSS,Metal1,32.6400,91.0130,0.000118
_0780_,VSS,Metal1,34.0260,90.3900,0.000121
_0779_,VSS,Metal1,29.3600,106.1730,0.000558
_0778_,VSS,Metal1,26.3800,106.1300,0.000048
_0777_,VSS,Metal1,23.5550,105.9950,0.000057
_0776_,VSS,Metal1,26.0000,120.6260,0.000093
_0775_,VSS,Metal1,25.4920,121.1400,0.000065
_0774_,VSS,Metal1,22.1600,120.6260,0.000098
_0773_,VSS,Metal1,34.8900,121.2310,0.000179
_0772_,VSS,Metal1,31.4250,121.2230,0.000115
_0771_,VSS,Metal1,42.4650,120.6960,0.000781
_0770_,VSS,Metal1,39.7580,121.6440,0.000666
_0769_,VSS,Metal1,37.6660,97.9700,0.000173
_0768_,VSS,Metal1,39.8750,98.1250,0.000175
_0767_,VSS,Metal1,35.3770,98.0460,0.000116
_0766_,VSS,Metal1,30.8690,98.0080,0.000089
_0765_,VSS,Metal1,28.3730,97.9500,0.000071
_0764_,VSS,Metal1,25.5200,105.5060,0.000048
_0763_,VSS,Metal1,20.7200,106.1730,0.000093
_0762_,VSS,Metal1,17.3320,106.0200,0.000101
_0761_,VSS,Metal1,20.9700,113.1280,0.000040
_0760_,VSS,Metal1,19.4550,120.6960,0.000099
_0759_,VSS,Metal1,23.3700,113.6710,0.000038
_0758_,VSS,Metal1,23.2650,121.2230,0.000098
_0757_,VSS,Metal1,16.3200,105.5460,0.000101
_0756_,VSS,Metal1,18.2750,98.4350,0.000073
_0755_,VSS,Metal1,42.3500,105.5920,0.000830
_0754_,VSS,Metal1,41.7600,98.5730,0.000189
_0753_,VSS,Metal1,42.1860,97.9500,0.000189
_0752_,VSS,Metal1,37.8850,90.8750,0.000237
_0751_,VSS,Metal1,40.1830,90.9960,0.000237
_0750_,VSS,Metal1,37.4050,83.0050,0.000190
_0749_,VSS,Metal1,36.1100,90.4720,0.000183
_0748_,VSS,Metal1,27.9890,90.9910,0.000112
_0747_,VSS,Metal1,25.6950,90.9830,0.000063
_0746_,VSS,Metal1,26.9150,90.5650,0.000111
_0745_,VSS,Metal1,20.2400,97.9460,0.000068
_0744_,VSS,Metal1,15.0290,98.0080,0.000097
_0743_,VSS,Metal1,12.2250,98.0160,0.000102
_0742_,VSS,Metal1,12.8790,105.5060,0.000106
_0741_,VSS,Metal1,12.2530,98.5900,0.000102
_0740_,VSS,Metal1,12.8050,68.2920,0.000101
_0739_,VSS,Metal1,11.6010,83.8440,0.000061
_0738_,VSS,Metal1,8.5300,105.5920,0.000115
_0737_,VSS,Metal1,12.8050,75.3470,0.000106
_0736_,VSS,Metal1,10.6120,68.2200,0.000101
_0735_,VSS,Metal1,14.2500,106.1110,0.000106
_0734_,VSS,Metal1,22.3050,105.5760,0.000078
_0733_,VSS,Metal1,16.3550,90.8750,0.000085
_0732_,VSS,Metal1,49.0700,83.4070,0.000300
_0731_,VSS,Metal1,46.5600,83.4530,0.000299
_0730_,VSS,Metal1,42.8690,82.8880,0.000276
_0729_,VSS,Metal1,41.5330,75.9100,0.000263
_0728_,VSS,Metal1,46.3350,82.8960,0.000299
_0727_,VSS,Metal1,40.5750,82.8960,0.000253
_0726_,VSS,Metal1,40.4300,83.4070,0.000253
_0725_,VSS,Metal1,33.7490,82.8880,0.000155
_0724_,VSS,Metal1,30.9450,82.8960,0.000149
_0723_,VSS,Metal1,31.6450,75.7550,0.000207
_0722_,VSS,Metal1,28.4000,83.4930,0.000047
_0721_,VSS,Metal1,23.6690,90.4480,0.000065
_0720_,VSS,Metal1,20.8650,90.4560,0.000070
_0719_,VSS,Metal1,15.0290,90.4480,0.000087
_0718_,VSS,Metal1,11.1890,90.4480,0.000087
_0717_,VSS,Metal1,10.5400,91.0100,0.000087
_0716_,VSS,Metal1,8.5870,90.5400,0.000090
_0715_,VSS,Metal1,12.8100,82.8880,0.000061
_0714_,VSS,Metal1,8.3090,82.8880,0.000070
_0713_,VSS,Metal1,11.9800,75.8900,0.000108
_0712_,VSS,Metal1,11.0200,60.7700,0.000150
_0711_,VSS,Metal1,11.2950,75.3360,0.000108
_0710_,VSS,Metal1,15.6130,82.8500,0.000061
_0709_,VSS,Metal1,13.1090,90.9910,0.000087
_0708_,VSS,Metal1,16.0650,98.5430,0.000097
_0707_,VSS,Metal1,23.0050,75.4450,0.000074
_0706_,VSS,Metal1,48.5610,76.2840,0.000327
_0705_,VSS,Metal1,46.5400,75.8900,0.000295
_0704_,VSS,Metal1,44.1250,75.7550,0.000291
_0703_,VSS,Metal1,45.8550,75.3360,0.000295
_0702_,VSS,Metal1,38.0000,75.9330,0.000254
_0701_,VSS,Metal1,34.7850,75.8630,0.000233
_0700_,VSS,Metal1,31.7150,67.8850,0.000466
_0699_,VSS,Metal1,33.2000,75.2660,0.000207
_0698_,VSS,Metal1,28.4690,75.3280,0.000110
_0697_,VSS,Metal1,25.6650,75.3360,0.000053
_0696_,VSS,Metal1,24.5600,75.9330,0.000074
_0695_,VSS,Metal1,19.8290,75.8710,0.000075
_0694_,VSS,Metal1,19.4250,75.3360,0.000075
_0693_,VSS,Metal1,14.5490,75.8710,0.000104
_0692_,VSS,Metal1,11.6690,67.7680,0.000101
_0691_,VSS,Metal1,8.5900,67.8100,0.000104
_0690_,VSS,Metal1,13.2150,60.7430,0.000144
_0689_,VSS,Metal1,10.5800,60.1900,0.000150
_0688_,VSS,Metal1,17.3900,82.9120,0.000058
_0687_,VSS,Metal1,8.3850,68.3030,0.000104
_0686_,VSS,Metal1,18.7550,53.0750,0.000034
_0685_,VSS,Metal1,21.7490,82.8880,0.000055
_0684_,VSS,Metal1,25.1850,83.4230,0.000047
_0683_,VSS,Metal1,24.5150,60.6350,0.000044
_0682_,VSS,Metal1,47.2650,75.3360,0.000306
_0681_,VSS,Metal1,42.8010,67.3550,0.000487
_0680_,VSS,Metal1,52.7650,60.6350,0.000620
_0679_,VSS,Metal1,50.3800,60.7700,0.000618
_0678_,VSS,Metal1,49.8380,68.7240,0.000505
_0677_,VSS,Metal1,48.7060,67.7300,0.000504
_0676_,VSS,Metal1,46.1150,67.8850,0.000495
_0675_,VSS,Metal1,48.2550,60.7430,0.000615
_0674_,VSS,Metal1,41.9090,60.7510,0.000566
_0673_,VSS,Metal1,41.2600,60.1900,0.000566
_0672_,VSS,Metal1,38.9320,60.6600,0.000339
_0671_,VSS,Metal1,33.3460,53.2300,0.000104
_0670_,VSS,Metal1,35.1200,67.7060,0.000474
_0669_,VSS,Metal1,30.3890,60.7510,0.000296
_0668_,VSS,Metal1,33.8550,60.7430,0.000339
_0667_,VSS,Metal1,26.4800,67.7060,0.000058
_0666_,VSS,Metal1,20.3090,60.2080,0.000101
_0665_,VSS,Metal1,17.5050,60.2160,0.000103
_0664_,VSS,Metal1,15.5090,53.1910,0.000034
_0663_,VSS,Metal1,11.6690,53.1910,0.000037
_0662_,VSS,Metal1,13.4200,60.1900,0.000144
_0661_,VSS,Metal1,14.2450,52.6670,0.000034
_0660_,VSS,Metal1,10.7850,52.6560,0.000037
_0659_,VSS,Metal1,11.9800,45.6500,0.000032
_0658_,VSS,Metal1,15.1050,60.2160,0.000106
_0657_,VSS,Metal1,14.4350,37.9550,0.000071
_0656_,VSS,Metal1,22.2290,67.7680,0.000070
_0655_,VSS,Metal1,30.4650,68.3030,0.000438
_0654_,VSS,Metal1,16.6570,67.8060,0.000092
_0653_,VSS,Metal1,24.4450,52.7650,0.000029
_0652_,VSS,Metal1,60.5900,60.7270,0.000611
_0651_,VSS,Metal1,57.6000,60.7730,0.000616
_0650_,VSS,Metal1,55.2530,60.8100,0.000619
_0649_,VSS,Metal1,56.0230,60.2030,0.000618
_0648_,VSS,Metal1,53.7250,60.3250,0.000620
_0647_,VSS,Metal1,51.4700,60.2320,0.000620
_0646_,VSS,Metal1,45.7490,60.2080,0.000612
_0645_,VSS,Metal1,43.4550,60.2160,0.000570
_0644_,VSS,Metal1,43.2350,45.5150,0.000622
_0643_,VSS,Metal1,38.5490,53.1910,0.000399
_0642_,VSS,Metal1,34.6400,52.5860,0.000104
_0641_,VSS,Metal1,37.8680,52.7400,0.000399
_0640_,VSS,Metal1,33.4570,45.5930,0.000277
_0639_,VSS,Metal1,27.4400,52.5860,0.000035
_0638_,VSS,Metal1,22.2290,45.6310,0.000026
_0637_,VSS,Metal1,19.4250,45.6230,0.000027
_0636_,VSS,Metal1,15.0290,45.0880,0.000031
_0635_,VSS,Metal1,11.1890,45.0880,0.000032
_0634_,VSS,Metal1,8.6200,45.0700,0.000032
_0633_,VSS,Metal1,11.8450,38.0520,0.000074
_0632_,VSS,Metal1,9.8250,38.0630,0.000075
_0631_,VSS,Metal1,10.5800,37.5100,0.000075
_0630_,VSS,Metal1,13.6650,45.6230,0.000031
_0629_,VSS,Metal1,20.6050,30.3950,0.000019
_0628_,VSS,Metal1,27.5850,60.2160,0.000137
_0627_,VSS,Metal1,24.5610,59.7950,0.000044
_0626_,VSS,Metal1,26.7250,60.7320,0.000092
_0625_,VSS,Metal1,30.2050,45.2050,0.000271
_0624_,VSS,Metal1,57.0850,52.7650,0.000402
_0623_,VSS,Metal1,65.8410,53.6040,0.000539
_0622_,VSS,Metal1,61.7830,52.6430,0.000532
_0621_,VSS,Metal1,59.0750,52.7650,0.000527
_0620_,VSS,Metal1,58.1780,45.6070,0.000686
_0619_,VSS,Metal1,63.7860,52.5900,0.000540
_0618_,VSS,Metal1,58.7850,53.1830,0.000527
_0617_,VSS,Metal1,53.9090,45.6310,0.000702
_0616_,VSS,Metal1,54.7710,45.1800,0.000702
_0615_,VSS,Metal1,51.1050,45.6230,0.000701
_0614_,VSS,Metal1,48.9950,37.9550,0.000528
_0613_,VSS,Metal1,46.6400,45.6930,0.000650
_0612_,VSS,Metal1,41.4290,45.0880,0.000609
_0611_,VSS,Metal1,38.6250,45.0960,0.000445
_0610_,VSS,Metal1,33.2000,45.0260,0.000277
_0609_,VSS,Metal1,27.5090,38.0710,0.000026
_0608_,VSS,Metal1,24.7050,38.0630,0.000026
_0607_,VSS,Metal1,21.2690,37.5280,0.000064
_0606_,VSS,Metal1,17.4290,37.5280,0.000068
_0605_,VSS,Metal1,14.8600,37.5100,0.000071
_0604_,VSS,Metal1,19.0450,38.0520,0.000067
_0603_,VSS,Metal1,16.0950,30.5030,0.000019
_0602_,VSS,Metal1,19.1800,29.9500,0.000019
_0601_,VSS,Metal1,21.8550,38.0630,0.000064
_0600_,VSS,Metal1,28.3550,22.8350,0.000067
_0599_,VSS,Metal1,31.1480,45.5400,0.000277
_0598_,VSS,Metal1,31.4260,52.6100,0.000096
_0597_,VSS,Metal1,36.3700,60.2320,0.000339
_0596_,VSS,Metal1,35.3650,53.1720,0.000104
_0595_,VSS,Metal1,39.3250,37.6450,0.000126
_0594_,VSS,Metal1,67.2350,45.5150,0.000645
_0593_,VSS,Metal1,63.8750,45.5150,0.000660
_0592_,VSS,Metal1,61.7770,45.5930,0.000673
_0591_,VSS,Metal1,66.0150,38.0630,0.000450
_0590_,VSS,Metal1,57.6800,38.1330,0.000539
_0589_,VSS,Metal1,56.2110,37.6200,0.000539
_0588_,VSS,Metal1,51.9890,38.0710,0.000536
_0587_,VSS,Metal1,49.1090,37.5280,0.000528
_0586_,VSS,Metal1,52.5750,37.5360,0.000536
_0585_,VSS,Metal1,42.3200,37.4660,0.000487
_0584_,VSS,Metal1,36.6290,30.5110,0.000136
_0583_,VSS,Metal1,33.8250,30.5030,0.000133
_0582_,VSS,Metal1,27.5090,29.9680,0.000018
_0581_,VSS,Metal1,25.1090,22.9510,0.000007
_0580_,VSS,Metal1,25.4200,22.3900,0.000007
_0579_,VSS,Metal1,22.7150,22.9320,0.000007
_0578_,VSS,Metal1,22.7850,22.4160,0.000007
_0577_,VSS,Metal1,27.8200,22.3900,0.000067
_0576_,VSS,Metal1,24.7050,29.9760,0.000019
_0575_,VSS,Metal1,36.4450,22.8350,0.000101
_0574_,VSS,Metal1,41.5350,38.0630,0.000487
_0573_,VSS,Metal1,44.7210,44.6750,0.000650
_0572_,VSS,Metal1,40.6450,45.6120,0.000609
_0571_,VSS,Metal1,48.4450,30.0850,0.000149
_0570_,VSS,Metal1,46.3330,37.4900,0.000498
_0569_,VSS,Metal1,69.3450,45.6230,0.000645
_0568_,VSS,Metal1,73.1850,38.0630,0.000409
_0567_,VSS,Metal1,70.8850,30.4920,0.000225
_0566_,VSS,Metal1,70.0450,37.9550,0.000438
_0565_,VSS,Metal1,66.2050,30.4920,0.000222
_0564_,VSS,Metal1,67.2800,37.4660,0.000449
_0563_,VSS,Metal1,63.8920,37.6200,0.000462
_0562_,VSS,Metal1,56.7890,30.5110,0.000212
_0561_,VSS,Metal1,54.1870,30.4200,0.000210
_0560_,VSS,Metal1,57.3730,22.3700,0.000196
_0559_,VSS,Metal1,51.0290,29.9680,0.000185
_0558_,VSS,Metal1,49.0400,23.0130,0.000191
_0557_,VSS,Metal1,44.2130,23.0100,0.000118
_0556_,VSS,Metal1,45.8250,22.9430,0.000118
_0555_,VSS,Metal1,39.0290,22.9510,0.000104
_0554_,VSS,Metal1,36.6290,22.4080,0.000101
_0553_,VSS,Metal1,35.7460,15.4300,0.000042
_0552_,VSS,Metal1,34.0270,22.5000,0.000091
_0551_,VSS,Metal1,31.6600,22.3900,0.000081
_0550_,VSS,Metal1,33.8250,22.9430,0.000091
_0549_,VSS,Metal1,47.6690,30.5110,0.000149
_0548_,VSS,Metal1,34.9860,37.4700,0.000069
_0547_,VSS,Metal1,28.5460,37.4900,0.000026
_0546_,VSS,Metal1,31.6300,37.5700,0.000029
_0545_,VSS,Metal1,76.5450,37.5360,0.000288
_0544_,VSS,Metal1,76.4300,30.4870,0.000220
_0543_,VSS,Metal1,74.4000,37.5060,0.000409
_0542_,VSS,Metal1,70.7090,37.5280,0.000438
_0541_,VSS,Metal1,68.8650,30.5030,0.000223
_0540_,VSS,Metal1,63.8920,30.0600,0.000215
_0539_,VSS,Metal1,61.4920,30.0600,0.000212
_0538_,VSS,Metal1,63.8050,15.2750,0.000082
_0537_,VSS,Metal1,55.7600,23.0130,0.000196
_0536_,VSS,Metal1,51.0160,22.4030,0.000191
_0535_,VSS,Metal1,54.5700,22.4080,0.000196
_0534_,VSS,Metal1,48.8170,22.4460,0.000191
_0533_,VSS,Metal1,51.4130,15.4500,0.000084
_0532_,VSS,Metal1,40.3200,22.3860,0.000104
_0531_,VSS,Metal1,43.1460,22.3500,0.000118
_0530_,VSS,Metal1,38.1750,15.3830,0.000043
_0529_,VSS,Metal1,77.1700,29.9920,0.000220
_0528_,VSS,Metal1,72.9600,22.9730,0.000169
_0527_,VSS,Metal1,70.3060,22.9900,0.000171
_0526_,VSS,Metal1,79.1470,30.0600,0.000220
_0525_,VSS,Metal1,79.6260,60.1500,0.000487
_0524_,VSS,Metal1,73.3300,30.4870,0.000225
_0523_,VSS,Metal1,71.5710,30.0600,0.000225
_0522_,VSS,Metal1,64.9490,22.4080,0.000176
_0521_,VSS,Metal1,68.4150,22.4160,0.000174
_0520_,VSS,Metal1,61.0410,21.9950,0.000177
_0519_,VSS,Metal1,63.6850,22.9320,0.000176
_0518_,VSS,Metal1,40.5450,15.3830,0.000053
_0517_,VSS,Metal1,78.0700,22.4260,0.000162
_0516_,VSS,Metal1,77.8700,15.3670,0.000065
_0515_,VSS,Metal1,70.4050,22.4270,0.000171
_0514_,VSS,Metal1,73.4470,22.5120,0.000169
_0513_,VSS,Metal1,81.0660,29.9100,0.000198
_0512_,VSS,Metal1,89.1700,15.3670,0.000050
_0511_,VSS,Metal1,105.7100,22.9270,0.000097
_0510_,VSS,Metal1,99.2500,37.5520,0.000147
_0509_,VSS,Metal1,102.6100,45.6070,0.000116
_0508_,VSS,Metal1,104.0500,45.1120,0.000569
_0507_,VSS,Metal1,103.5700,98.0320,0.000394
_0506_,VSS,Metal1,75.2500,113.1520,0.000592
_0505_,VSS,Metal1,14.9900,113.1520,0.000060
_0504_,VSS,Metal1,69.0100,120.7120,0.000728
_0503_,VSS,Metal1,81.7100,121.2070,0.000315
_0502_,VSS,Metal1,70.9300,128.7670,0.001036
_0501_,VSS,Metal1,102.6100,128.2720,0.000141
_0500_,VSS,Metal1,92.5300,120.7120,0.000303
_0499_,VSS,Metal1,111.7300,120.7120,0.000151
_0498_,VSS,Metal1,103.0900,106.0870,0.000409
_0497_,VSS,Metal1,104.2700,83.4070,0.000169
_0496_,VSS,Metal1,110.7700,67.7920,0.000365
_0495_,VSS,Metal1,99.9500,68.2870,0.000139
_0494_,VSS,Metal1,102.6100,60.2320,0.000091
